time,Text,humidity,WindSpeed,cloudinessIndex,project:schedules:entries
1591412400,12.87,0.84,4.98,0.97,0
1591416000,12.16,0.84,4.65,1,0
1591419600,11.64,0.85,4.37,0.91,0
1591423200,12.04,0.82,4.09,0.89,0
1591426800,12.94,0.73,4.36,0.92,0
1591430400,14.12,0.63,4.6,0.93,0
1591434000,15.11,0.54,4.85,0.89,0
1591437600,16.18,0.49,5.06,0.68,0
1591441200,16.97,0.46,5.37,0.81,0
1591444800,17.46,0.43,5.66,0.84,0
1591448400,17.95,0.42,6.11,0.87,0
1591452000,17.74,0.41,6.84,0.65,0
1591455600,17.39,0.42,6.95,0.81,0
1591459200,17.09,0.42,6.84,0.76,0
1591462800,16.93,0.43,6.63,0.9,0
1591466400,16.19,0.46,6.3,0.53,0
1591470000,15.13,0.49,5.6,0.32,0
1591473600,13.73,0.53,4.48,0.18,0
1591477200,12.31,0.58,3.53,0.09,0
1591480800,11.17,0.65,3.04,0.47,0
1591484400,10.32,0.71,2.77,0.44,0
1591488000,9.44,0.75,2.57,0.29,0
1591491600,8.31,0.8,2.33,0.14,0
1591495200,7.29,0.87,2.03,0.11,0
1591498800,7.69,0.87,1.79,0.07,0
1591502400,7.87,0.88,1.56,0.08,0
1591506000,8.45,0.89,1.38,0.14,0
1591509600,9.87,0.85,1.4,0.12,0
1591513200,12.11,0.77,2.25,0.14,0
1591516800,14.31,0.68,3.22,0.52,0
1591520400,15.74,0.61,3.64,0.53,0
1591524000,16.72,0.58,3.85,0.47,0
1591527600,17.22,0.57,4.02,0.58,0
1591531200,17.28,0.57,4.39,0.63,0
1591534800,17.85,0.54,4.01,0.63,0
1591538400,18.1,0.53,4.83,0.73,0
1591542000,18.23,0.52,5.03,0.76,0
1591545600,18.13,0.53,5.16,0.75,0
1591549200,17.96,0.54,5.17,0.72,0
1591552800,17.26,0.59,4.87,0.78,0
1591556400,16.27,0.64,4.03,0.33,0
1591560000,14.22,0.73,2.94,0.13,0
1591563600,12.59,0.82,2.22,0,0
1591567200,11.48,0.89,2.1,0.02,0
1591570800,10.59,0.94,2.2,0,0
1591574400,9.88,0.97,2.51,0.09,0
1591578000,9.09,1,2.63,0.36,0
1591581600,8.91,1,2.91,0.7,0
1591585200,9.15,1,3.19,0.93,0
1591588800,9.5,0.97,3.25,0.96,0
1591592400,10.08,0.93,3.17,0.86,0
1591596000,10.95,0.9,3.05,0.74,0
1591599600,12.59,0.83,2.9,0.69,0
1591603200,14.61,0.74,2.65,0.64,0
1591606800,16.44,0.66,2.52,0.59,0
1591610400,18,0.6,2.59,0.5,0
1591614000,19.3,0.55,2.73,0.41,0
1591617600,19.89,0.52,2.84,0.4,0
1591621200,19.59,0.53,2.95,0.47,0
1591624800,19.89,0.52,2.82,0.6,0
1591628400,19.43,0.53,2.55,0.69,0
1591632000,19.28,0.56,2.76,0.69,0
1591635600,18.94,0.6,3.14,0.64,0
1591639200,18.33,0.65,3.41,0.62,0
1591642800,17.06,0.71,3.18,0.59,0
1591646400,15.48,0.78,2.96,0.57,0
1591650000,14.07,0.85,2.89,0.57,0
1591653600,13.26,0.85,2.8,0.58,0
1591657200,12.39,0.87,2.75,0.6,0
1591660800,11.6,0.88,2.79,0.63,0
1591664400,10.93,0.89,3.2,0.67,0
1591668000,10.06,0.91,3.05,0.71,0
1591671600,9.69,0.92,3.33,0.73,0
1591675200,9.42,0.93,3.59,0.72,0
1591678800,9.5,0.93,3.87,0.7,0
1591682400,10.68,0.88,4.1,0.65,0
1591686000,12.31,0.8,4.14,0.47,0
1591689600,14.44,0.7,4.13,0.26,0
1591693200,16.36,0.62,4.14,0.13,0
1591696800,17.53,0.57,4,0.16,0
1591700400,18.34,0.53,3.91,0.29,0
1591704000,18.86,0.5,3.76,0.42,0
1591707600,19.86,0.46,3.07,0.59,0
1591711200,19.89,0.48,2.87,0.79,0
1591714800,19.61,0.48,3.05,0.92,0
1591718400,19.63,0.49,3.14,0.97,0
1591722000,19.77,0.5,3.19,0.98,0
1591725600,19.15,0.53,3.18,0.94,0
1591729200,17.88,0.59,2.94,0.92,0
1591732800,16.49,0.63,2.66,0.88,0
1591736400,15.35,0.69,2.51,0.86,0
1591740000,14.58,0.73,2.33,0.87,0
1591743600,13.95,0.76,2.27,0.9,0
1591747200,13.35,0.79,2.21,0.93,0
1591750800,11.97,0.84,1.93,0.96,0
1591754400,11.47,0.86,1.89,0.98,0
1591758000,11.2,0.86,1.78,1,0
1591761600,11.17,0.88,1.62,1,0
1591765200,11.45,0.88,1.46,1,0
1591768800,12.23,0.85,1.4,1,0
1591772400,13.42,0.8,1.3,1,0
1591776000,14.88,0.74,1.34,1,0
1591779600,16.1,0.69,1.49,1,0
1591783200,16.79,0.66,1.77,1,0
1591786800,17.06,0.64,2.15,1,0
1591790400,16.48,0.65,2.39,1,0
1591794000,16.91,0.62,3.17,1,0
1591797600,16.67,0.62,3.52,0.99,0
1591801200,16.33,0.62,3.74,1,0
1591804800,16.12,0.6,3.78,0.99,0
1591808400,16.16,0.59,3.74,0.99,0
1591812000,15.77,0.59,3.52,1,0
1591815600,15.01,0.62,2.98,1,0
1591819200,14.15,0.66,2.3,1,0
1591822800,13.5,0.72,1.89,1,0
1591826400,13.11,0.75,1.9,1,0
1591830000,12.79,0.77,2.16,1,0
1591833600,12.48,0.81,2.44,1,0
1591837200,12.13,0.89,3.26,1,0
1591840800,11.74,0.94,3.51,1,0
1591844400,12.17,0.94,3.92,1,0
1591848000,12.15,0.96,4.56,0.99,0
1591851600,12.21,0.97,5.33,1,0
1591855200,12.17,0.98,6.16,0.99,0
1591858800,12.18,0.99,7.16,0.99,0
1591862400,12.14,1,8.25,0.99,0
1591866000,12.05,1,9.17,1,0
1591869600,11.99,0.99,9.76,0.99,0
1591873200,11.83,0.98,10.12,0.99,0
1591876800,11.82,0.96,9.78,1,0
1591880400,12.47,0.94,6.1,0.95,0
1591884000,13.5,0.87,3.91,0.88,0
1591887600,14.3,0.81,2.43,0.83,0
1591891200,14.9,0.79,2.18,0.8,0
1591894800,14.97,0.8,2.61,0.78,0
1591898400,14.31,0.82,2.91,0.81,0
1591902000,13.66,0.84,2.9,0.86,0
1591905600,13.09,0.85,2.35,0.95,0
1591909200,12.46,0.88,2.04,1,0
1591912800,12,0.86,1.98,0.98,0
1591916400,11.56,0.88,2.02,0.94,0
1591920000,11.19,0.9,2.01,0.9,0
1591923600,11.1,0.94,1.99,0.93,0
1591927200,11.16,0.95,2.04,0.96,0
1591930800,11.72,0.93,2.01,0.99,0
1591934400,11.69,0.94,1.83,0.99,0
1591938000,11.67,0.95,1.6,1,0
1591941600,11.91,1,1.89,1,0
1591945200,12.56,0.97,2.58,0.95,0
1591948800,13.48,0.95,3.51,0.87,0
1591952400,14.27,0.92,4.39,0.8,0
1591956000,15.18,0.87,5.03,0.72,0
1591959600,16.01,0.83,5.46,0.64,0
1591963200,16.54,0.79,5.84,0.61,0
1591966800,17.6,0.69,5.9,0.7,0
1591970400,17.59,0.69,6.34,0.85,0
1591974000,16.92,0.72,6.8,0.96,0
1591977600,16.01,0.76,7.64,1,0
1591981200,14.73,0.79,8.73,1,0
1591984800,13.61,0.82,8.91,0.97,0
1591988400,13.31,0.84,8.82,0.84,0
1591992000,13.44,0.84,8.43,0.66,0
1591995600,13.4,0.84,7.93,0.53,0
1591999200,12.79,0.84,6.99,0.44,0
1592002800,12.46,0.85,5.91,0.41,0
1592006400,11.8,0.87,4.67,0.41,0
1592010000,11.14,0.92,4.57,0.51,0
1592013600,11.12,0.93,4.78,0.66,0
1592017200,11.73,0.92,5.14,0.78,0
1592020800,11.9,0.92,5.76,0.82,0
1592024400,12.14,0.94,6.36,0.85,0
1592028000,12.54,0.98,6.74,0.88,0
1592031600,13.24,0.98,6.66,0.88,0
1592035200,14.18,0.97,6.46,0.85,0
1592038800,15.23,0.95,6.52,0.78,0
1592042400,16.07,0.91,6.83,0.67,0
1592046000,16.87,0.85,7.17,0.53,0
1592049600,17.31,0.79,7.37,0.43,0
1592053200,17.89,0.75,6.86,0.29,0
1592056800,17.72,0.76,6.98,0.18,0
1592060400,17.13,0.78,7.05,0.1,0
1592064000,16.72,0.79,7,0.11,0
1592067600,16.08,0.8,6.83,0.19,0
1592071200,15.25,0.8,6.46,0.25,0
1592074800,14.54,0.81,5.74,0.3,0
1592078400,13.98,0.82,4.92,0.34,0
1592082000,13.35,0.84,4.3,0.4,0
1592085600,12.97,0.87,4.2,0.51,0
1592089200,13.36,0.86,4.32,0.65,0
1592092800,13.37,0.88,4.46,0.7,0
1592096400,13.38,0.87,4.29,0.56,0
1592100000,13.45,0.88,4.31,0.33,0
1592103600,13.55,0.89,4.37,0.16,0
1592107200,13.69,0.91,4.42,0.11,0
1592110800,13.95,0.92,4.53,0.1,0
1592114400,14.31,0.96,4.79,0.19,0
1592118000,15,0.95,5.39,0.42,0
1592121600,15.9,0.94,6.25,0.73,0
1592125200,16.7,0.92,6.99,0.95,0
1592128800,17.37,0.87,7.41,0.99,0
1592132400,17.8,0.83,7.55,0.94,0
1592136000,17.44,0.83,7.69,0.86,0
1592139600,17.18,0.83,7.08,0.67,0
1592143200,16.69,0.85,7.31,0.4,0
1592146800,16.33,0.86,7.3,0.25,0
1592150400,16.56,0.85,6.9,0.28,0
1592154000,16.69,0.8,6.23,0.41,0
1592157600,16.37,0.79,5.46,0.56,0
1592161200,15.73,0.8,4.41,0.71,0
1592164800,14.95,0.84,3.21,0.89,0
1592168400,14.33,0.87,2.46,0.99,0
1592172000,13.97,0.92,2.45,0.99,0
1592175600,13.71,0.92,2.8,0.96,0
1592179200,13.5,0.92,3.02,0.91,0
1592182800,12.94,0.93,2.32,0.92,0
1592186400,13.25,0.91,2.24,0.97,0
1592190000,13.55,0.92,2.28,0.99,0
1592193600,13.72,0.93,2.62,0.99,0
1592197200,13.95,0.96,3.06,0.99,0
1592200800,14.07,1,3.68,0.99,0
1592204400,14.39,1,4.34,0.99,0
1592208000,14.85,1,5.03,0.97,0
1592211600,15.37,1,5.52,0.94,0
1592215200,15.84,0.98,5.8,0.93,0
1592218800,15.86,0.98,5.21,0.96,0
1592222400,16.13,0.97,5.4,0.92,0
1592226000,17.38,0.92,5.95,0.85,0
1592229600,17.47,0.89,6,0.73,0
1592233200,17.4,0.88,5.89,0.68,0
1592236800,17.18,0.88,5.63,0.61,0
1592240400,17.08,0.82,5.48,0.63,0
1592244000,16.57,0.81,4.85,0.63,0
1592247600,15.85,0.83,4.19,0.69,0
1592251200,15.04,0.86,3.46,0.79,0
1592254800,14.36,0.9,3.11,0.83,0
1592258400,14.02,0.92,3.04,0.85,0
1592262000,13.79,0.94,3.07,0.87,0
1592265600,13.56,0.95,3.01,0.88,0
1592269200,12.88,0.98,2.84,0.92,0
1592272800,12.61,1,2.73,0.96,0
1592276400,13.42,0.97,2.74,0.99,0
1592280000,13.36,0.98,2.8,0.99,0
1592283600,13.35,1,2.95,0.99,0
1592287200,13.55,1,3.03,0.99,0
1592290800,14.19,1,3.33,0.99,0
1592294400,15.1,0.98,3.6,1,0
1592298000,16.08,0.94,3.82,0.99,0
1592301600,16.58,0.93,4,0.99,0
1592305200,16.77,0.93,4.2,0.99,0
1592308800,16.81,0.93,4.29,0.97,0
1592312400,17.34,0.86,4.23,0.97,0
1592316000,17.41,0.83,4.34,0.92,0
1592319600,17,0.82,4.42,0.88,0
1592323200,17.17,0.79,4.37,0.83,0
1592326800,17.44,0.73,4.1,0.79,0
1592330400,17.02,0.7,3.8,0.67,0
1592334000,15.85,0.74,3.25,0.64,0
1592337600,14.45,0.81,2.51,0.6,0
1592341200,13.38,0.88,2.07,0.56,0
1592344800,12.87,0.91,1.66,0.56,0
1592348400,12.4,0.93,1.42,0.56,0
1592352000,11.99,0.95,1.24,0.61,0
1592355600,11,0.95,1.3,0.64,0
1592359200,10.76,0.96,1.38,0.68,0
1592362800,11.53,0.92,1.5,0.69,0
1592366400,11.57,0.94,1.48,0.73,0
1592370000,11.64,0.97,1.38,0.75,0
1592373600,12.12,1,1.45,0.78,0
1592377200,13.34,0.95,1.46,0.83,0
1592380800,14.89,0.88,1.47,0.86,0
1592384400,16.05,0.84,1.69,0.88,0
1592388000,16.47,0.86,2.28,0.84,0
1592391600,16.54,0.89,3,0.78,0
1592395200,16.46,0.9,3.27,0.77,0
1592398800,16.96,0.85,3.6,0.83,0
1592402400,17.49,0.8,3.9,0.92,0
1592406000,17.11,0.79,4.19,0.97,0
1592409600,17.2,0.76,4.39,0.95,0
1592413200,17.06,0.74,4.26,0.89,0
1592416800,16.45,0.74,3.95,0.81,0
1592420400,15.71,0.75,3.58,0.7,0
1592424000,14.79,0.78,3.18,0.62,0
1592427600,14,0.82,2.91,0.55,0
1592431200,13.29,1,2.64,0.53,0
1592434800,12.74,1,2.37,0.55,0
1592438400,12.09,1,2.23,0.57,0
1592442000,11.7,1,2.06,0.66,0
1592445600,11.64,1,2.08,0.77,0
1592449200,12.48,1,2.13,0.83,0
1592452800,12.6,1,2.31,0.84,0
1592456400,12.83,1,2.46,0.82,0
1592460000,13.15,1,2.73,0.8,0
1592463600,13.89,1,3.11,0.84,0
1592467200,14.81,0.97,3.74,0.9,0
1592470800,15.68,0.92,4.24,0.94,0
1592474400,16.71,0.86,4.7,0.97,0
1592478000,17.22,0.83,4.98,0.98,0
1592481600,17.72,0.79,5.39,0.96,0
1592485200,18.58,0.73,6.36,0.74,0
1592488800,18.9,0.68,6.63,0.47,0
1592492400,18.3,0.69,6.74,0.31,0
1592496000,18.11,0.7,6.67,0.32,0
1592499600,18.04,0.71,6.51,0.42,0
1592503200,17.17,0.74,5.91,0.54,0
1592506800,16.05,0.81,5.23,0.68,0
1592510400,14.92,0.91,4.35,0.83,0
1592514000,14.04,0.98,3.7,0.94,0
1592517600,13.69,1,3.25,0.96,0
1592521200,13.59,1,2.92,0.96,0
1592524800,12.85,1,2.82,0.93,0
1592528400,12.34,1,2.79,0.85,0
1592532000,12.42,1,3.15,0.89,0
1592535600,12.66,1,3.31,0.68,0
1592539200,13.15,1,3.28,0.7,0
1592542800,13.7,1,3.16,0.76,0
1592546400,14.15,0.96,3.36,0.84,0
1592550000,14.67,0.93,3.85,0.9,0
1592553600,15.33,0.86,4.48,0.95,0
1592557200,16.13,0.79,4.92,1,0
1592560800,17.09,0.75,5.07,1,0
1592564400,17.74,0.72,5.04,0.99,0
1592568000,18.18,0.69,5.02,1,0
1592571600,19.2,0.63,4.97,0.81,0
1592575200,19.56,0.6,5.48,0.54,0
1592578800,18.62,0.62,5.71,0.37,0
1592582400,18.44,0.62,5.56,0.37,0
1592586000,18.46,0.64,5.16,0.46,0
1592589600,17.95,0.67,4.43,0.56,0
1592593200,16.86,0.73,3.76,0.69,0
1592596800,15.83,0.81,3.03,0.88,0
1592600400,14.83,0.9,2.41,1,0
1592604000,14.06,0.94,1.98,1,0
1592607600,13.24,0.98,1.59,1,0
1592611200,12.03,1,1.6,0.97,0
1592614800,11.33,1,1.68,0.76,0
1592618400,10.87,1,1.91,0.47,0
1592622000,11.39,1,2.13,0.28,0
1592625600,11.6,1,2.35,0.27,0
1592629200,12.13,1,2.58,0.36,0
1592632800,13.07,0.98,2.72,0.46,0
1592636400,14.86,0.89,3.06,0.54,0
1592640000,17.09,0.77,3.49,0.64,0
1592643600,18.97,0.69,3.88,0.71,35
1592647200,20.07,0.64,4.26,0.77,35
1592650800,20.7,0.62,4.6,0.82,47
1592654400,20.78,0.68,4.43,0.84,28
1592658000,21.32,0.64,5.05,0.79,0
1592661600,21.7,0.6,5.89,0.68,40
1592665200,21.21,0.59,6.39,0.61,60
1592668800,21.09,0.59,6.37,0.58,18
1592672400,21.01,0.6,5.99,0.57,0
1592676000,20.09,0.64,5.46,0.55,0
1592679600,18.55,0.71,4.81,0.53,24
1592683200,16.62,0.82,3.95,0.5,0
1592686800,15.09,0.92,3.38,0.51,0
1592690400,14.2,0.89,3.18,0.56,0
1592694000,13.82,0.92,3.25,0.64,0
1592697600,13.8,0.94,3.43,0.73,0
1592701200,13.58,0.97,3.42,0.82,0
1592704800,14,0.97,3.84,0.93,0
1592708400,14.6,0.95,4.31,1,0
1592712000,15.23,0.94,4.79,1,0
1592715600,15.95,0.95,5.39,1,0
1592719200,16.33,0.97,6.01,1,0
1592722800,16.47,0.99,6.39,1,0
1592726400,16.49,1,6.58,1,94
1592730000,16.89,1,6.7,1,0
1592733600,18.01,0.98,6.64,1,0
1592737200,19.32,0.9,6.42,1,0
1592740800,20.15,0.83,6.33,1,0
1592744400,19.3,0.89,6.15,0.88,0
1592748000,20.5,0.75,6.54,0.72,0
1592751600,20.32,0.69,6.72,0.57,0
1592755200,20.25,0.64,6.6,0.46,0
1592758800,20.13,0.59,6.24,0.37,0
1592762400,19.28,0.6,5.66,0.29,0
1592766000,17.77,0.65,4.99,0.18,0
1592769600,15.96,0.73,4.17,0.07,0
1592773200,14.43,0.8,3.47,0,0
1592776800,13.4,0.86,3,0,0
1592780400,12.63,0.88,2.67,0.01,0
1592784000,12.08,0.92,2.14,0.02,0
1592787600,11.48,0.94,1.82,0.15,0
1592791200,10.91,0.94,1.63,0.34,0
1592794800,11.26,0.91,1.48,0.48,0
1592798400,11.38,0.92,1.47,0.55,0
1592802000,11.64,0.94,1.52,0.56,0
1592805600,12.74,0.92,1.78,0.52,0
1592809200,14.54,0.84,2.18,0.37,0
1592812800,16.83,0.74,2.71,0.16,35
1592816400,18.93,0.66,3.04,0.01,25
1592820000,20.37,0.62,3,0,26
1592823600,21.47,0.59,2.78,0.01,54
1592827200,22.3,0.56,2.65,0,35
1592830800,23.08,0.53,2.43,0,28
1592834400,23.81,0.51,2.34,0,0
1592838000,24.51,0.48,2.33,0,51
1592841600,25.15,0.47,2.39,0,35
1592845200,25.99,0.45,2.47,0,25
1592848800,25.07,0.48,2.47,0,60
1592852400,23.69,0.52,2.47,0.04,32
1592856000,21.56,0.58,2.46,0.09,32
1592859600,19.73,0.63,2.47,0.14,32
1592863200,18.37,0.69,2.52,0.19,32
1592866800,17.16,0.74,2.59,0.23,0
1592870400,16.15,0.78,2.64,0.26,0
1592874000,14.79,0.9,2.47,0.18,0
1592877600,14.21,0.91,2.38,0.06,0
1592881200,14.22,0.91,2.4,0.02,0
1592884800,14.21,0.92,2.64,0.12,0
1592888400,14.47,0.93,3.13,0.3,0
1592892000,15.32,0.89,3.52,0.48,0
1592895600,17.31,0.81,4.09,0.67,0
1592899200,19.99,0.69,4.67,0.86,0
1592902800,22.37,0.6,5.1,0.99,33
1592906400,23.86,0.55,5.28,1,24
1592910000,24.89,0.53,5.3,1,50
1592913600,25.86,0.5,5.33,1,24
1592917200,26.99,0.5,4.64,0.87,0
1592920800,27.85,0.46,5.09,0.7,0
1592924400,28.4,0.43,5.4,0.55,65
1592928000,28.8,0.42,5.38,0.45,25
1592931600,29.06,0.42,5.24,0.37,0
1592935200,27.87,0.45,4.98,0.32,9
1592938800,26.38,0.48,4.4,0.34,18
1592942400,24.35,0.52,3.85,0.4,50
1592946000,22.5,0.57,3.44,0.42,0
1592949600,21.2,0.62,3.24,0.38,0
1592953200,20.05,0.67,3.19,0.29,0
1592956800,18.69,0.79,3.49,0.21,0
1592960400,17.9,0.81,3.5,0.13,0
1592964000,17.46,0.83,3.65,0.05,0
1592967600,17.84,0.82,3.73,0,0
1592971200,17.88,0.81,3.75,0,0
1592974800,18.2,0.8,3.83,0,0
1592978400,19.13,0.75,3.61,0,0
1592982000,21.31,0.68,3.56,0,0
1592985600,24.32,0.61,3.45,0,0
1592989200,26.81,0.55,3.25,0,0
1592992800,28.57,0.49,3.12,0,0
1592996400,30,0.45,2.99,0,0
1593000000,31.01,0.44,2.05,0,20
1593003600,32.16,0.4,1.83,0,20
1593007200,32.93,0.37,1.76,0,20
1593010800,33.19,0.35,1.92,0,20
1593014400,32.94,0.36,2.76,0,20
1593018000,31.98,0.41,3.73,0,20
1593021600,30.41,0.46,4.3,0,20
1593025200,28.49,0.52,3.96,0,25
1593028800,26.15,0.58,3.25,0,0
1593032400,24.05,0.64,2.5,0,0
1593036000,22.6,0.69,1.81,0,0
1593039600,21.3,0.73,1.17,0,0
1593043200,20.24,0.77,0.75,0,0
1593046800,19.11,0.85,0.86,0,0
1593050400,18.4,0.87,0.59,0.01,0
1593054000,18.66,0.85,0.41,0.01,0
1593057600,18.82,0.84,0.49,0.01,0
1593061200,19.46,0.83,0.64,0.01,0
1593064800,20.71,0.79,0.88,0.01,0
1593068400,22.65,0.72,1.63,0,0
1593072000,25.12,0.64,2.64,0,0
1593075600,27.24,0.57,3.34,0,0
1593079200,28.68,0.51,3.09,0,0
1593082800,29.61,0.46,2.48,0,0
1593086400,29.59,0.46,3.1,0,20
1593090000,29.34,0.45,3.72,0.21,20
1593093600,28.08,0.48,4.55,0.69,20
1593097200,27.18,0.5,5.18,0.98,20
1593100800,26.52,0.51,5.28,1,20
1593104400,26.12,0.52,5.16,0.99,20
1593108000,25.36,0.55,4.69,0.9,20
1593111600,23.61,0.62,4.09,0.66,25
1593115200,21.51,0.7,3.36,0.35,0
1593118800,19.78,0.78,2.8,0.16,0
1593122400,18.73,0.84,2.53,0.21,0
1593126000,18.04,0.88,2.53,0.38,0
1593129600,17.8,0.96,2.66,0.52,0
1593133200,17.32,0.99,2.58,0.47,0
1593136800,16.97,1,2.63,0.34,0
1593140400,17.37,0.97,2.76,0.28,0
1593144000,17.58,0.94,3.14,0.31,0
1593147600,18.08,0.91,3.67,0.4,0
1593151200,18.49,0.9,4.39,0.52,0
1593154800,19.11,0.86,4.52,0.68,0
1593158400,19.89,0.81,4.56,0.87,0
1593162000,20.71,0.76,4.68,1,0
1593165600,21.57,0.73,5,1,0
1593169200,22.25,0.69,5.38,1,0
1593172800,20.86,0.81,5.62,1,20
1593176400,20.71,0.82,5.05,1,20
1593180000,21.32,0.74,5.05,0.99,20
1593183600,21.75,0.7,4.91,1,20
1593187200,21.46,0.71,4.99,1,20
1593190800,20.96,0.72,5.16,1,20
1593194400,19.84,0.76,5.32,1,20
1593198000,18.83,0.78,4.85,0.92,25
1593201600,17.68,0.82,4.16,0.8,0
1593205200,16.71,0.86,3.71,0.69,0
1593208800,16.01,0.91,3.68,0.57,0
1593212400,15.63,0.93,3.96,0.43,0
1593216000,15.57,0.94,4.47,0.41,0
1593219600,15.93,0.96,5.07,0.53,0
1593223200,16.45,0.97,5.74,0.73,0
1593226800,16.75,0.99,6.26,0.88,0
1593230400,16.84,1,6.44,0.91,0
1593234000,16.83,1,6.59,0.89,0
1593237600,16.72,1,6.96,0.88,0
1593241200,16.81,1,7.52,0.92,0
1593244800,16.97,1,8.39,0.97,0
1593248400,17.34,1,8.97,1,0
1593252000,18.16,1,9.08,1,0
1593255600,19.02,0.98,8.88,0.97,0
1593259200,19.9,0.89,8.65,0.95,20
1593262800,20.7,0.78,8.71,0.85,20
1593266400,20.28,0.74,8.7,0.73,20
1593270000,19.51,0.72,8.63,0.65,20
1593273600,19.27,0.71,8.3,0.68,20
1593277200,19.19,0.68,7.87,0.75,20
1593280800,18.57,0.71,7.34,0.83,20
1593284400,17.62,0.77,6.43,0.89,0
1593288000,16.71,0.85,5.46,0.95,0
1593291600,16.03,0.92,4.57,0.98,0
1593295200,15.55,0.95,4.03,1,0
1593298800,15.08,0.95,3.64,0.99,0
1593302400,14.77,0.95,3.4,0.99,0
1593306000,14.73,0.94,3.48,0.99,0
1593309600,14.66,0.95,3.53,1,0
1593313200,15.16,0.94,3.58,0.99,0
1593316800,15.2,0.96,3.54,1,0
1593320400,15.18,0.97,3.55,0.99,0
1593324000,15.36,0.98,3.61,0.99,0
1593327600,15.92,0.96,4.03,0.99,0
1593331200,16.65,0.93,4.63,0.99,20
1593334800,17.39,0.89,5.12,0.99,20
1593338400,17.98,0.85,5.4,1,0
1593342000,18.49,0.8,5.51,1,20
1593345600,18.2,0.81,4.71,1,20
1593349200,18.84,0.76,4.75,1,0
1593352800,19.46,0.71,4.78,1,0
1593356400,19.01,0.72,4.71,0.99,0
1593360000,19.04,0.73,4.49,1,0
1593363600,18.98,0.73,4.07,1,0
1593367200,18.51,0.77,3.28,0.99,0
1593370800,17.59,0.83,2.95,0.9,0
1593374400,16.62,0.9,2.73,0.79,0
1593378000,15.79,0.94,2.83,0.71,0
1593381600,15.17,0.95,3.45,0.69,0
1593385200,14.52,0.92,4.24,0.68,0
1593388800,13.44,0.95,5.33,0.66,0
1593392400,12.23,0.97,4.86,0.5,0
1593396000,11,1,3.9,0.3,0
1593399600,10.94,1,3.12,0.15,0
1593403200,11.01,1,2.54,0.07,0
1593406800,11.44,1,2.1,0.05,0
1593410400,12.37,0.98,1.98,0.1,0
1593414000,13.63,0.92,2.52,0.29,0
1593417600,15.34,0.84,3.35,0.57,0
1593421200,16.85,0.77,4.2,0.76,0
1593424800,17.93,0.7,5.04,0.82,0
1593428400,18.9,0.64,5.9,0.79,0
1593432000,19.35,0.61,6.57,0.76,0
1593435600,19.78,0.57,6.5,0.71,0
1593439200,19.87,0.58,6.57,0.64,0
1593442800,18.88,0.61,6.58,0.59,0
1593446400,18.74,0.62,6.48,0.57,0
1593450000,18.5,0.61,6.27,0.59,0
1593453600,18.06,0.64,5.6,0.56,0
1593457200,16.8,0.69,4.9,0.44,0
1593460800,15.49,0.75,4.06,0.27,0
1593464400,14.34,0.81,3.43,0.22,0
1593468000,13.62,0.87,3.09,0.29,0
1593471600,13.47,0.89,2.92,0.45,0
1593475200,14.27,0.87,3.16,0.59,0
1593478800,14.39,0.9,3.31,0.72,0
1593482400,14.66,0.93,3.62,0.83,0
1593486000,14.94,0.95,4.08,0.91,0
1593489600,15.24,0.96,4.63,0.94,0
1593493200,15.58,0.98,5.35,0.95,0
1593496800,15.99,1,5.88,0.95,0
1593500400,16.46,1,6.14,0.97,0
1593504000,16.95,1,6.24,0.99,0
1593507600,17.47,1,6.35,1,0
1593511200,18.22,1,6.01,1,0
1593514800,18.95,1,6.2,0.99,0
1593518400,19.71,0.98,6,0.99,9
1593522000,20.27,0.95,5.73,0.98,5
1593525600,20.84,0.89,5.83,0.95,1
1593529200,21.16,0.85,5.7,0.93,3
1593532800,20.71,0.86,5.42,0.94,2
1593536400,19.9,0.89,5,0.96,9
1593540000,18.98,0.95,4.51,0.98,10
1593543600,18.78,0.95,4.07,0.93,25
1593547200,18.19,0.97,3.64,0.98,0
1593550800,17.89,0.98,3.37,1,0
1593554400,17.82,0.97,3.33,0.97,0
1593558000,17.56,0.98,3.37,0.98,0
1593561600,17.35,1,3.45,0.94,0
1593565200,17.35,0.99,3.82,0.99,0
1593568800,17.31,0.99,3.75,1,0
1593572400,17.32,1,3.89,0.97,0
1593576000,17.3,1,4.02,0.92,0
1593579600,17.36,1,4.17,0.94,0
1593583200,17.45,1,4.34,0.91,0
1593586800,18.23,1,5.11,0.96,0
1593590400,18.98,1,5.82,0.97,0
1593594000,19.25,1,6.13,0.97,0
1593597600,19.11,1,5.67,0.98,0
1593601200,19.3,1,5.19,0.97,0
1593604800,19.42,0.94,5.04,0.96,6
1593608400,20.56,0.81,5.82,0.76,4
1593612000,21.29,0.73,6.67,0.68,1
1593615600,20.8,0.71,6.81,0.59,9
1593619200,20.34,0.71,6.85,0.53,12
1593622800,19.87,0.74,6.6,0.58,9
1593626400,18.82,0.79,5.91,0.63,9
1593630000,17.86,0.83,5.23,0.45,25
1593633600,16.81,0.89,4.38,0.45,0
1593637200,15.97,0.92,3.74,0.58,0
1593640800,15.59,0.93,3.69,0.69,0
1593644400,15.52,0.93,3.88,0.84,0
1593648000,15.3,0.91,4.2,0.82,0
1593651600,14.74,0.92,3.82,0.68,0
1593655200,13.78,0.94,2.94,0.43,0
1593658800,12.89,0.96,2.13,0.22,0
